Date; Close/Last; Volume; Open; High; Low
04.12.2010;346.128;83236885; 34.6;347243;345443
04.09.2010;345.414;83443105; 34.49;345557;343514
04.08.2010;342.786;142899723;343486;345057;340057
04.07.2010;343.714;156909177;342457; 34.56;340943
04.06.2010; 34.22;111431983;340286; 34.32;338571
04.05.2010; 34.07;170363601;335678;340728;335386
04.01.2010; 33.71;150568295;339271;341043; 33.25
03/31/2010;335.714;107438412;336414;338014;334943
03/30/2010;336.921;131326339;338004;339257;334643
03/29/2010;331.986;130887089;332857; 33.41;330886
03/26/2010;329.857;159986658;327071;331357; 32.65
03/25/2010;323.786;135463131;329886;329957;323214
03/24/2010;327.671;149419805; 32.52;328857;325014
03/23/2010;326.228;150384825;322343;326828;320143
03/22/2010;321.071;113828294;314957;322857; 31.45
03/19/2010; 31.75;139669082;321128;321771;316043
03/18/2010;320.928;85156076;320143;321428;318014
03/17/2010;320.171;112501374;321286; 32.35;318957
03/16/2010;320.643;111581993;320257; 32.14;317871
03/15/2010;319.771;123005437;321971;322143;314643
03.12.2010;323.714;103841951;324814;325328; 32.25
03.11.2010;322.143;101209110;319871;322143;319028
03.10.2010; 32.12;148907755;319757;322114;318857
03.09.2010; 31.86;229908139;311871;321428;311271
03.08.2010;312.971;107326832; 31.43;314414;311786
03.05.2010;312.786;224647427;307057;313857;306614
03.04.2010;301.014;89591907;298971;301314;298043
03.03.2010;299.043;92846488;298486;299814;297057
03.02.2010;298.357;141486282; 29.99;301186;296771
03.01.2010;298.557;137312041;293928;299286; 29.35
