"t";"Electricity.Co2.Emission";"Spot.price";"hour";"dayOfWeek";"workDay"
"7651";2023-08-03;36.1666666666667;0.445;19;"Thursday";"workDay"
"7652";2023-08-03;36.1666666666667;0.433;20;"Thursday";"workDay"
"7653";2023-08-03;36.0833333333333;0.38;21;"Thursday";"workDay"
"7654";2023-08-03;35.8333333333333;0.672;22;"Thursday";"workDay"
"7655";2023-08-03;32.0833333333333;0.471;23;"Thursday";"workDay"
"7656";2023-08-04;NA;0.414;0;"Friday";"workDay"
"7657";2023-08-04;31;0.413;1;"Friday";"workDay"
"7658";2023-08-04;32.0833333333333;0.414;2;"Friday";"workDay"
"7659";2023-08-04;29.3333333333333;0.422;3;"Friday";"workDay"
"7660";2023-08-04;27.5;0.438;4;"Friday";"workDay"
"7661";2023-08-04;24.8333333333333;0.488;5;"Friday";"workDay"
"7662";2023-08-04;23.4166666666667;0.659;6;"Friday";"workDay"
"7663";2023-08-04;24.8333333333333;0.448;7;"Friday";"workDay"
"7664";2023-08-04;26;0.4;8;"Friday";"workDay"
"7665";2023-08-04;25.25;0.242;9;"Friday";"workDay"
"7666";2023-08-04;23.5833333333333;0.226;10;"Friday";"workDay"
"7667";2023-08-04;23;0.171;11;"Friday";"workDay"
"7668";2023-08-04;21.5833333333333;0.153;12;"Friday";"workDay"
"7669";2023-08-04;20.0833333333333;0.15;13;"Friday";"workDay"
"7670";2023-08-04;19.25;0.151;14;"Friday";"workDay"
"7671";2023-08-04;20.6666666666667;0.175;15;"Friday";"workDay"
"7672";2023-08-04;24.0833333333333;0.316;16;"Friday";"workDay"
"7673";2023-08-04;23.1666666666667;0.366;17;"Friday";"workDay"
"7674";2023-08-04;23.1666666666667;0.742;18;"Friday";"workDay"
"7675";2023-08-04;36.8333333333333;0.856;19;"Friday";"workDay"
"7676";2023-08-04;40;0.814;20;"Friday";"workDay"
"7677";2023-08-04;25.5833333333333;0.734;21;"Friday";"workDay"
"7678";2023-08-04;22;0.757;22;"Friday";"workDay"
"7679";2023-08-04;22.4166666666667;0.707;23;"Friday";"workDay"
"7680";2023-08-05;NA;0.69;0;"Saturday";"holyDay"
"7681";2023-08-05;35;0.673;1;"Saturday";"holyDay"
"7682";2023-08-05;41.3333333333333;0.672;2;"Saturday";"holyDay"
"7683";2023-08-05;104.416666666667;0.675;3;"Saturday";"holyDay"
"7684";2023-08-05;123.25;0.703;4;"Saturday";"holyDay"
"7685";2023-08-05;130.916666666667;0.689;5;"Saturday";"holyDay"
"7686";2023-08-05;126.083333333333;0.681;6;"Saturday";"holyDay"
"7687";2023-08-05;128.583333333333;0.66;7;"Saturday";"holyDay"
"7688";2023-08-05;58.9166666666667;0.597;8;"Saturday";"holyDay"
"7689";2023-08-05;118.333333333333;0.556;9;"Saturday";"holyDay"
"7690";2023-08-05;74.25;0.484;10;"Saturday";"holyDay"
"7691";2023-08-05;134.25;0.439;11;"Saturday";"holyDay"
"7692";2023-08-05;74.75;0.432;12;"Saturday";"holyDay"
"7693";2023-08-05;55.6666666666667;0.486;13;"Saturday";"holyDay"
"7694";2023-08-05;113.916666666667;0.579;14;"Saturday";"holyDay"
"7695";2023-08-05;133.583333333333;0.739;15;"Saturday";"holyDay"
"7696";2023-08-05;149;0.802;16;"Saturday";"holyDay"
"7697";2023-08-05;157.5;0.917;17;"Saturday";"holyDay"
"7698";2023-08-05;166.083333333333;0.961;18;"Saturday";"holyDay"
"7699";2023-08-05;159.833333333333;0.814;19;"Saturday";"holyDay"
"7700";2023-08-05;104.75;0.738;20;"Saturday";"holyDay"
"7701";2023-08-05;130;0.651;21;"Saturday";"holyDay"
"7702";2023-08-05;129.5;0.664;22;"Saturday";"holyDay"
"7703";2023-08-05;66.8333333333333;0.656;23;"Saturday";"holyDay"
"7704";2023-08-06;NA;0.589;0;"Sunday";"holyDay"
"7705";2023-08-06;131;0.589;1;"Sunday";"holyDay"
"7706";2023-08-06;37.1666666666667;0.559;2;"Sunday";"holyDay"
"7707";2023-08-06;94.25;0.626;3;"Sunday";"holyDay"
"7708";2023-08-06;37.5;0.56;4;"Sunday";"holyDay"
"7709";2023-08-06;135.333333333333;0.511;5;"Sunday";"holyDay"
"7710";2023-08-06;153;0.503;6;"Sunday";"holyDay"
"7711";2023-08-06;49.4166666666667;0.455;7;"Sunday";"holyDay"
"7712";2023-08-06;46.5833333333333;0.366;8;"Sunday";"holyDay"
"7713";2023-08-06;108.666666666667;0.327;9;"Sunday";"holyDay"
"7714";2023-08-06;96.9166666666667;0.253;10;"Sunday";"holyDay"
"7715";2023-08-06;244.583333333333;0.09;11;"Sunday";"holyDay"
"7716";2023-08-06;273.333333333333;0.089;12;"Sunday";"holyDay"
"7717";2023-08-06;237;0.068;13;"Sunday";"holyDay"
"7718";2023-08-06;233.75;0.09;14;"Sunday";"holyDay"
"7719";2023-08-06;95.4166666666667;0.262;15;"Sunday";"holyDay"
"7720";2023-08-06;124.416666666667;0.462;16;"Sunday";"holyDay"
"7721";2023-08-06;70.1666666666667;0.541;17;"Sunday";"holyDay"
"7722";2023-08-06;33.3333333333333;0.573;18;"Sunday";"holyDay"
"7723";2023-08-06;32.4166666666667;0.575;19;"Sunday";"holyDay"
"7724";2023-08-06;33.75;0.485;20;"Sunday";"holyDay"
"7725";2023-08-06;37.1666666666667;0.413;21;"Sunday";"holyDay"
"7726";2023-08-06;33.9166666666667;0.381;22;"Sunday";"holyDay"
"7727";2023-08-06;31.75;0.334;23;"Sunday";"holyDay"
"7728";2023-08-07;NA;0.23;0;"Monday";"workDay"
"7729";2023-08-07;51.5833333333333;0.052;1;"Monday";"workDay"
"7730";2023-08-07;49;0.026;2;"Monday";"workDay"
"7731";2023-08-07;38.9166666666667;0;3;"Monday";"workDay"
"7732";2023-08-07;22.0833333333333;0.148;4;"Monday";"workDay"
"7733";2023-08-07;23.6666666666667;0.127;5;"Monday";"workDay"
"7734";2023-08-07;88.4166666666667;0.146;6;"Monday";"workDay"
"7735";2023-08-07;80.8333333333333;0.158;7;"Monday";"workDay"
"7736";2023-08-07;109.833333333333;0.03;8;"Monday";"workDay"
"7737";2023-08-07;123.5;0.007;9;"Monday";"workDay"
"7738";2023-08-07;127.833333333333;0;10;"Monday";"workDay"
"7739";2023-08-07;142.083333333333;-0.006;11;"Monday";"workDay"
"7740";2023-08-07;185.833333333333;-0.032;12;"Monday";"workDay"
"7741";2023-08-07;205.083333333333;-0.074;13;"Monday";"workDay"
"7742";2023-08-07;169.166666666667;-0.032;14;"Monday";"workDay"
"7743";2023-08-07;128.333333333333;0;15;"Monday";"workDay"
"7744";2023-08-07;98.8333333333333;0.001;16;"Monday";"workDay"
"7745";2023-08-07;122.583333333333;0.034;17;"Monday";"workDay"
"7746";2023-08-07;126.666666666667;0.011;18;"Monday";"workDay"
"7747";2023-08-07;123.833333333333;0.005;19;"Monday";"workDay"
"7748";2023-08-07;126.5;0.001;20;"Monday";"workDay"
"7749";2023-08-07;136.75;-0.001;21;"Monday";"workDay"
"7750";2023-08-07;135.333333333333;-0.032;22;"Monday";"workDay"
"7751";2023-08-07;124.583333333333;-0.045;23;"Monday";"workDay"
"7752";2023-08-08;NA;-0.046;0;"Tuesday";"workDay"
"7753";2023-08-08;159.583333333333;-0.044;1;"Tuesday";"workDay"
"7754";2023-08-08;156.416666666667;-0.028;2;"Tuesday";"workDay"
"7755";2023-08-08;139.333333333333;-0.017;3;"Tuesday";"workDay"
"7756";2023-08-08;141.083333333333;-0.009;4;"Tuesday";"workDay"
"7757";2023-08-08;134.833333333333;-0.001;5;"Tuesday";"workDay"
"7758";2023-08-08;127.166666666667;-0.004;6;"Tuesday";"workDay"
"7759";2023-08-08;130.25;-0.02;7;"Tuesday";"workDay"
"7760";2023-08-08;146.25;-0.05;8;"Tuesday";"workDay"
"7761";2023-08-08;171.833333333333;-0.098;9;"Tuesday";"workDay"
"7762";2023-08-08;193.75;-0.117;10;"Tuesday";"workDay"
"7763";2023-08-08;224;-0.15;11;"Tuesday";"workDay"
"7764";2023-08-08;225.083333333333;-0.162;12;"Tuesday";"workDay"
"7765";2023-08-08;219.833333333333;-0.12;13;"Tuesday";"workDay"
"7766";2023-08-08;162.333333333333;-0.066;14;"Tuesday";"workDay"
"7767";2023-08-08;128.166666666667;-0.02;15;"Tuesday";"workDay"
"7768";2023-08-08;127.25;-0.007;16;"Tuesday";"workDay"
"7769";2023-08-08;130.25;-0.008;17;"Tuesday";"workDay"
"7770";2023-08-08;131.166666666667;-0.008;18;"Tuesday";"workDay"
"7771";2023-08-08;134.166666666667;-0.008;19;"Tuesday";"workDay"
"7772";2023-08-08;135.25;-0.008;20;"Tuesday";"workDay"
"7773";2023-08-08;136.083333333333;-0.015;21;"Tuesday";"workDay"
"7774";2023-08-08;91.1666666666667;-0.008;22;"Tuesday";"workDay"
"7775";2023-08-08;94.3333333333333;-0.008;23;"Tuesday";"workDay"
"7776";2023-08-09;NA;-0.009;0;"Wednesday";"workDay"
"7777";2023-08-09;92.1666666666667;-0.009;1;"Wednesday";"workDay"
"7778";2023-08-09;90.5;-0.009;2;"Wednesday";"workDay"
"7779";2023-08-09;92.5;-0.009;3;"Wednesday";"workDay"
"7780";2023-08-09;90.4166666666667;0;4;"Wednesday";"workDay"
"7781";2023-08-09;83;0.001;5;"Wednesday";"workDay"
"7782";2023-08-09;22.1666666666667;0.012;6;"Wednesday";"workDay"
"7783";2023-08-09;17.25;0.016;7;"Wednesday";"workDay"
"7784";2023-08-09;17;0.01;8;"Wednesday";"workDay"
"7785";2023-08-09;16.9166666666667;0.011;9;"Wednesday";"workDay"
"7786";2023-08-09;58.9166666666667;0.007;10;"Wednesday";"workDay"
"7787";2023-08-09;84.8333333333333;0;11;"Wednesday";"workDay"
"7788";2023-08-09;56.6666666666667;0.019;12;"Wednesday";"workDay"
"7789";2023-08-09;56.75;0.001;13;"Wednesday";"workDay"
"7790";2023-08-09;39.5;0.03;14;"Wednesday";"workDay"
"7791";2023-08-09;19.25;0.059;15;"Wednesday";"workDay"
"7792";2023-08-09;21.5833333333333;0.127;16;"Wednesday";"workDay"
"7793";2023-08-09;24.4166666666667;0.129;17;"Wednesday";"workDay"
"7794";2023-08-09;24.0833333333333;0.34;18;"Wednesday";"workDay"
"7795";2023-08-09;24.5;0.396;19;"Wednesday";"workDay"
"7796";2023-08-09;25.75;0.402;20;"Wednesday";"workDay"
"7797";2023-08-09;27;0.39;21;"Wednesday";"workDay"
"7798";2023-08-09;27.0833333333333;0.1;22;"Wednesday";"workDay"
"7799";2023-08-09;28.9166666666667;0.276;23;"Wednesday";"workDay"
"7800";2023-08-10;NA;0.306;0;"Thursday";"workDay"
"7801";2023-08-10;29.0833333333333;0.275;1;"Thursday";"workDay"
"7802";2023-08-10;31.0833333333333;0.309;2;"Thursday";"workDay"
"7803";2023-08-10;30.3333333333333;0.329;3;"Thursday";"workDay"
"7804";2023-08-10;30;0.382;4;"Thursday";"workDay"
"7805";2023-08-10;29;0.405;5;"Thursday";"workDay"
"7806";2023-08-10;26.8333333333333;0.454;6;"Thursday";"workDay"
"7807";2023-08-10;22.4166666666667;0.291;7;"Thursday";"workDay"
"7808";2023-08-10;20.5;0.327;8;"Thursday";"workDay"
"7809";2023-08-10;20;0.287;9;"Thursday";"workDay"
"7810";2023-08-10;19.0833333333333;0.136;10;"Thursday";"workDay"
"7811";2023-08-10;19;0.134;11;"Thursday";"workDay"
"7812";2023-08-10;18.1666666666667;0.125;12;"Thursday";"workDay"
"7813";2023-08-10;18.5;0.126;13;"Thursday";"workDay"
"7814";2023-08-10;19.6666666666667;0.131;14;"Thursday";"workDay"
"7815";2023-08-10;23.5;0.331;15;"Thursday";"workDay"
"7816";2023-08-10;22.8333333333333;0.632;16;"Thursday";"workDay"
"7817";2023-08-10;23.0833333333333;0.771;17;"Thursday";"workDay"
"7818";2023-08-10;26.4166666666667;1.229;18;"Thursday";"workDay"
"7819";2023-08-10;70.75;1.058;19;"Thursday";"workDay"
"7820";2023-08-10;75.9166666666667;0.861;20;"Thursday";"workDay"
"7821";2023-08-10;70.0833333333333;0.755;21;"Thursday";"workDay"
"7822";2023-08-10;123.916666666667;0.829;22;"Thursday";"workDay"
"7823";2023-08-10;125.083333333333;0.793;23;"Thursday";"workDay"
"7824";2023-08-11;NA;0.781;0;"Friday";"workDay"
"7825";2023-08-11;136.666666666667;0.743;1;"Friday";"workDay"
"7826";2023-08-11;138.083333333333;0.762;2;"Friday";"workDay"
"7827";2023-08-11;139.916666666667;0.796;3;"Friday";"workDay"
"7828";2023-08-11;142.416666666667;1.068;4;"Friday";"workDay"
"7829";2023-08-11;140.666666666667;1.068;5;"Friday";"workDay"
"7830";2023-08-11;138.416666666667;0.858;6;"Friday";"workDay"
"7831";2023-08-11;113.25;0.747;7;"Friday";"workDay"
"7832";2023-08-11;50;0.63;8;"Friday";"workDay"
"7833";2023-08-11;87.1666666666667;0.549;9;"Friday";"workDay"
"7834";2023-08-11;116.666666666667;0.309;10;"Friday";"workDay"
"7835";2023-08-11;143.666666666667;0.225;11;"Friday";"workDay"
"7836";2023-08-11;147.75;0.24;12;"Friday";"workDay"
"7837";2023-08-11;76.75;0.432;13;"Friday";"workDay"
"7838";2023-08-11;49.1666666666667;0.63;14;"Friday";"workDay"
"7839";2023-08-11;89.8333333333333;0.73;15;"Friday";"workDay"
"7840";2023-08-11;122.333333333333;0.84;16;"Friday";"workDay"
"7841";2023-08-11;125.25;1.049;17;"Friday";"workDay"
"7842";2023-08-11;144.75;1.242;18;"Friday";"workDay"
"7843";2023-08-11;152.833333333333;0.991;19;"Friday";"workDay"
"7844";2023-08-11;77.4166666666667;0.878;20;"Friday";"workDay"
"7845";2023-08-11;69.25;0.773;21;"Friday";"workDay"
"7846";2023-08-11;76.0833333333333;0.771;22;"Friday";"workDay"
"7847";2023-08-11;83.5833333333333;0.732;23;"Friday";"workDay"
"7848";2023-08-12;NA;0.728;0;"Saturday";"holyDay"
"7849";2023-08-12;160.416666666667;0.713;1;"Saturday";"holyDay"
"7850";2023-08-12;170.333333333333;0.7;2;"Saturday";"holyDay"
"7851";2023-08-12;178.666666666667;0.737;3;"Saturday";"holyDay"
"7852";2023-08-12;177.166666666667;0.711;4;"Saturday";"holyDay"
"7853";2023-08-12;95.9166666666667;0.745;5;"Saturday";"holyDay"
"7854";2023-08-12;98.75;0.742;6;"Saturday";"holyDay"
"7855";2023-08-12;83.1666666666667;0.652;7;"Saturday";"holyDay"
"7856";2023-08-12;84.9166666666667;0.568;8;"Saturday";"holyDay"
"7857";2023-08-12;162.75;0.5;9;"Saturday";"holyDay"
"7858";2023-08-12;211.166666666667;0.385;10;"Saturday";"holyDay"
"7859";2023-08-12;222.833333333333;0.183;11;"Saturday";"holyDay"
"7860";2023-08-12;264.5;0.045;12;"Saturday";"holyDay"
"7861";2023-08-12;268.666666666667;0.052;13;"Saturday";"holyDay"
"7862";2023-08-12;209.5;0.152;14;"Saturday";"holyDay"
"7863";2023-08-12;190;0.504;15;"Saturday";"holyDay"
"7864";2023-08-12;180.333333333333;0.689;16;"Saturday";"holyDay"
"7865";2023-08-12;174.083333333333;0.793;17;"Saturday";"holyDay"
"7866";2023-08-12;167.833333333333;0.828;18;"Saturday";"holyDay"
"7867";2023-08-12;156.083333333333;0.837;19;"Saturday";"holyDay"
"7868";2023-08-12;82.0833333333333;0.805;20;"Saturday";"holyDay"
"7869";2023-08-12;127.5;0.757;21;"Saturday";"holyDay"
"7870";2023-08-12;79;0.671;22;"Saturday";"holyDay"
"7871";2023-08-12;98.3333333333333;0.63;23;"Saturday";"holyDay"
"7872";2023-08-13;NA;0.587;0;"Sunday";"holyDay"
"7873";2023-08-13;94.4166666666667;0.519;1;"Sunday";"holyDay"
"7874";2023-08-13;114.25;0.514;2;"Sunday";"holyDay"
"7875";2023-08-13;94.25;0.537;3;"Sunday";"holyDay"
"7876";2023-08-13;101.166666666667;0.579;4;"Sunday";"holyDay"
"7877";2023-08-13;137.666666666667;0.571;5;"Sunday";"holyDay"
"7878";2023-08-13;209.416666666667;0.521;6;"Sunday";"holyDay"
"7879";2023-08-13;215.166666666667;0.357;7;"Sunday";"holyDay"
"7880";2023-08-13;181.666666666667;0.21;8;"Sunday";"holyDay"
"7881";2023-08-13;173.75;0.105;9;"Sunday";"holyDay"
"7882";2023-08-13;189.666666666667;0.044;10;"Sunday";"holyDay"
"7883";2023-08-13;195.75;0.008;11;"Sunday";"holyDay"
"7884";2023-08-13;199.5;0.011;12;"Sunday";"holyDay"
"7885";2023-08-13;189.666666666667;0.05;13;"Sunday";"holyDay"
"7886";2023-08-13;96.9166666666667;0.13;14;"Sunday";"holyDay"
"7887";2023-08-13;160.416666666667;0.541;15;"Sunday";"holyDay"
"7888";2023-08-13;172.25;0.739;16;"Sunday";"holyDay"
"7889";2023-08-13;174.666666666667;0.806;17;"Sunday";"holyDay"
"7890";2023-08-13;189.333333333333;0.865;18;"Sunday";"holyDay"
"7891";2023-08-13;197.25;0.894;19;"Sunday";"holyDay"
"7892";2023-08-13;191.833333333333;0.895;20;"Sunday";"holyDay"
"7893";2023-08-13;185.833333333333;0.85;21;"Sunday";"holyDay"
"7894";2023-08-13;121.333333333333;0.73;22;"Sunday";"holyDay"
"7895";2023-08-13;168.666666666667;0.668;23;"Sunday";"holyDay"
"7896";2023-08-14;NA;0.63;0;"Monday";"workDay"
"7897";2023-08-14;180;0.659;1;"Monday";"workDay"
"7898";2023-08-14;179.083333333333;0.705;2;"Monday";"workDay"
"7899";2023-08-14;182.75;0.823;3;"Monday";"workDay"
"7900";2023-08-14;200.916666666667;0.976;4;"Monday";"workDay"
"7901";2023-08-14;198;1.065;5;"Monday";"workDay"
"7902";2023-08-14;187.333333333333;0.871;6;"Monday";"workDay"
"7903";2023-08-14;170.666666666667;0.738;7;"Monday";"workDay"
"7904";2023-08-14;158.083333333333;0.624;8;"Monday";"workDay"
"7905";2023-08-14;155.75;0.576;9;"Monday";"workDay"
"7906";2023-08-14;157.25;0.521;10;"Monday";"workDay"
"7907";2023-08-14;174.083333333333;0.475;11;"Monday";"workDay"
"7908";2023-08-14;138.5;0.5;12;"Monday";"workDay"
"7909";2023-08-14;137.083333333333;0.552;13;"Monday";"workDay"
"7910";2023-08-14;158.5;0.615;14;"Monday";"workDay"
"7911";2023-08-14;177.416666666667;0.758;15;"Monday";"workDay"
"7912";2023-08-14;196.25;0.923;16;"Monday";"workDay"
"7913";2023-08-14;208;1.325;17;"Monday";"workDay"
"7914";2023-08-14;214.333333333333;1.2;18;"Monday";"workDay"
"7915";2023-08-14;221;0.975;19;"Monday";"workDay"
"7916";2023-08-14;149.833333333333;0.827;20;"Monday";"workDay"
"7917";2023-08-14;126.583333333333;0.753;21;"Monday";"workDay"
"7918";2023-08-14;125;0.742;22;"Monday";"workDay"
"7919";2023-08-14;120.666666666667;0.69;23;"Monday";"workDay"
"7920";2023-08-15;NA;0.687;0;"Tuesday";"workDay"
"7921";2023-08-15;122.5;0.67;1;"Tuesday";"workDay"
"7922";2023-08-15;115.333333333333;0.653;2;"Tuesday";"workDay"
"7923";2023-08-15;171;0.691;3;"Tuesday";"workDay"
"7924";2023-08-15;178.416666666667;0.847;4;"Tuesday";"workDay"
"7925";2023-08-15;197.416666666667;1.006;5;"Tuesday";"workDay"
"7926";2023-08-15;183.5;0.899;6;"Tuesday";"workDay"
"7927";2023-08-15;191.75;0.706;7;"Tuesday";"workDay"
"7928";2023-08-15;177.083333333333;0.596;8;"Tuesday";"workDay"
"7929";2023-08-15;97.3333333333333;0.528;9;"Tuesday";"workDay"
"7930";2023-08-15;100;0.44;10;"Tuesday";"workDay"
"7931";2023-08-15;81;0.217;11;"Tuesday";"workDay"
"7932";2023-08-15;81.25;0.175;12;"Tuesday";"workDay"
"7933";2023-08-15;73.0833333333333;0.342;13;"Tuesday";"workDay"
"7934";2023-08-15;68.8333333333333;0.348;14;"Tuesday";"workDay"
"7935";2023-08-15;58.1666666666667;0.643;15;"Tuesday";"workDay"
"7936";2023-08-15;60.25;0.761;16;"Tuesday";"workDay"
"7937";2023-08-15;79.5833333333333;0.928;17;"Tuesday";"workDay"
"7938";2023-08-15;94.25;1.058;18;"Tuesday";"workDay"
"7939";2023-08-15;92.8333333333333;0.991;19;"Tuesday";"workDay"
"7940";2023-08-15;92.9166666666667;0.934;20;"Tuesday";"workDay"
"7941";2023-08-15;68.75;0.773;21;"Tuesday";"workDay"
"7942";2023-08-15;67.9166666666667;0.796;22;"Tuesday";"workDay"
"7943";2023-08-15;75.8333333333333;0.726;23;"Tuesday";"workDay"
"7944";2023-08-16;NA;0.657;0;"Wednesday";"workDay"
"7945";2023-08-16;80.1666666666667;0.675;1;"Wednesday";"workDay"
"7946";2023-08-16;71.25;0.672;2;"Wednesday";"workDay"
"7947";2023-08-16;63.8333333333333;0.719;3;"Wednesday";"workDay"
"7948";2023-08-16;108.166666666667;0.867;4;"Wednesday";"workDay"
"7949";2023-08-16;139.333333333333;1.042;5;"Wednesday";"workDay"
"7950";2023-08-16;130.166666666667;0.947;6;"Wednesday";"workDay"
"7951";2023-08-16;82.0833333333333;0.816;7;"Wednesday";"workDay"
"7952";2023-08-16;81.75;0.74;8;"Wednesday";"workDay"
"7953";2023-08-16;78;0.701;9;"Wednesday";"workDay"
"7954";2023-08-16;69.25;0.627;10;"Wednesday";"workDay"
"7955";2023-08-16;71.5833333333333;0.62;11;"Wednesday";"workDay"
"7956";2023-08-16;84.25;0.596;12;"Wednesday";"workDay"
"7957";2023-08-16;92.6666666666667;0.596;13;"Wednesday";"workDay"
"7958";2023-08-16;115.166666666667;0.652;14;"Wednesday";"workDay"
"7959";2023-08-16;151.833333333333;0.802;15;"Wednesday";"workDay"
"7960";2023-08-16;171.75;0.978;16;"Wednesday";"workDay"
"7961";2023-08-16;179.666666666667;1.163;17;"Wednesday";"workDay"
"7962";2023-08-16;180.5;1.192;18;"Wednesday";"workDay"
"7963";2023-08-16;188.166666666667;1.014;19;"Wednesday";"workDay"
"7964";2023-08-16;185.416666666667;0.893;20;"Wednesday";"workDay"
"7965";2023-08-16;184.25;0.745;21;"Wednesday";"workDay"
"7966";2023-08-16;136.333333333333;0.782;22;"Wednesday";"workDay"
"7967";2023-08-16;208.416666666667;0.733;23;"Wednesday";"workDay"
"7968";2023-08-17;NA;0.73;0;"Thursday";"workDay"
"7969";2023-08-17;214.916666666667;0.709;1;"Thursday";"workDay"
"7970";2023-08-17;218.25;0.709;2;"Thursday";"workDay"
"7971";2023-08-17;224.666666666667;0.763;3;"Thursday";"workDay"
"7972";2023-08-17;229.25;1.004;4;"Thursday";"workDay"
"7973";2023-08-17;230.333333333333;1.017;5;"Thursday";"workDay"
"7974";2023-08-17;228.583333333333;0.999;6;"Thursday";"workDay"
"7975";2023-08-17;223.583333333333;0.859;7;"Thursday";"workDay"
"7976";2023-08-17;209.166666666667;0.768;8;"Thursday";"workDay"
"7977";2023-08-17;202.25;0.71;9;"Thursday";"workDay"
"7978";2023-08-17;198.25;0.683;10;"Thursday";"workDay"
"7979";2023-08-17;192.25;0.671;11;"Thursday";"workDay"
"7980";2023-08-17;183.916666666667;0.671;12;"Thursday";"workDay"
"7981";2023-08-17;183.083333333333;0.701;13;"Thursday";"workDay"
"7982";2023-08-17;190.666666666667;0.745;14;"Thursday";"workDay"
"7983";2023-08-17;197.333333333333;0.845;15;"Thursday";"workDay"
"7984";2023-08-17;207.583333333333;0.983;16;"Thursday";"workDay"
"7985";2023-08-17;225.25;1.123;17;"Thursday";"workDay"
